utcTime,sessionTime,frame,playerPosition,action,hand,hold,details
2026-06-28T00:39:42.2607530Z,102.067,914,"(0.014,1.034,-0.011)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:42.3608440Z,102.167,915,"(0.015,1.042,-0.012)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:42.4609630Z,102.267,916,"(0.018,1.068,-0.017)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:42.5608370Z,102.367,917,"(0.023,1.096,-0.036)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:42.6606430Z,102.468,918,"(0.025,1.116,-0.069)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:42.7606770Z,102.567,919,"(0.026,1.127,-0.102)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:42.8610730Z,102.668,920,"(0.020,1.127,-0.118)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:42.9609830Z,102.768,921,"(0.012,1.125,-0.119)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:43.0619110Z,102.870,922,"(0.006,1.124,-0.119)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:43.1618070Z,102.968,923,"(0.003,1.125,-0.118)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:43.2617900Z,103.068,924,"(0.003,1.126,-0.114)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:43.3618000Z,103.169,925,"(0.003,1.126,-0.110)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:43.4619030Z,103.269,926,"(0.005,1.126,-0.106)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:43.5625430Z,103.371,927,"(0.008,1.124,-0.101)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:43.6625520Z,103.469,928,"(0.010,1.120,-0.095)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:43.7622780Z,103.569,929,"(0.009,1.117,-0.090)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:43.8629850Z,103.669,930,"(0.007,1.114,-0.086)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:43.9626950Z,103.770,931,"(0.006,1.110,-0.081)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:44.0624930Z,103.870,932,"(0.007,1.107,-0.077)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:44.1623720Z,103.970,933,"(0.008,1.104,-0.073)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:44.2625590Z,104.070,934,"(0.009,1.104,-0.071)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:44.3626440Z,104.170,935,"(0.009,1.103,-0.070)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:44.4650820Z,104.273,936,"(0.009,1.100,-0.068)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:44.5647930Z,104.371,937,"(0.008,1.090,-0.065)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:44.6647650Z,104.471,938,"(0.006,1.076,-0.061)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:44.7646990Z,104.571,939,"(0.004,1.062,-0.055)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:44.8650270Z,104.671,940,"(0.004,1.054,-0.050)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:44.9648500Z,104.773,941,"(0.003,1.050,-0.046)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:45.0648990Z,104.872,942,"(0.003,1.048,-0.042)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:45.1647940Z,104.972,943,"(0.004,1.045,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:45.2653830Z,105.072,944,"(0.004,1.042,-0.039)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:45.3651420Z,105.172,945,"(0.004,1.040,-0.039)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:45.4652230Z,105.273,946,"(0.005,1.040,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:45.5651740Z,105.373,947,"(0.007,1.040,-0.041)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:45.6651080Z,105.473,948,"(0.008,1.040,-0.041)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:45.7685930Z,105.577,949,"(0.011,1.042,-0.041)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:45.8686190Z,105.676,950,"(0.013,1.045,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:45.9685480Z,105.773,951,"(0.014,1.046,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:46.0685440Z,105.873,952,"(0.015,1.045,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:46.1686520Z,105.973,953,"(0.015,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:46.2698020Z,106.078,954,"(0.014,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:46.3695590Z,106.177,955,"(0.014,1.045,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:46.4695920Z,106.274,956,"(0.013,1.045,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:46.5695560Z,106.374,957,"(0.013,1.044,-0.039)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:46.6700650Z,106.475,958,"(0.013,1.044,-0.039)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:46.7700830Z,106.578,959,"(0.013,1.044,-0.039)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:46.8697810Z,106.676,960,"(0.013,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:46.9696330Z,106.775,961,"(0.013,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:47.0698750Z,106.875,962,"(0.012,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:47.1699870Z,106.975,963,"(0.012,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:47.2698880Z,107.078,964,"(0.011,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:47.3696290Z,107.177,965,"(0.011,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:47.4696450Z,107.276,966,"(0.011,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:47.5688410Z,107.376,967,"(0.012,1.043,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:47.6754270Z,107.481,968,"(0.012,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:47.7721550Z,107.582,969,"(0.012,1.044,-0.040)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:47.8723540Z,107.680,970,"(0.000,1.042,0.000)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:47.9718850Z,107.776,971,"(-0.001,1.042,0.000)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:48.0725400Z,107.877,972,"(0.000,1.042,0.000)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:48.1723930Z,107.977,973,"(0.000,1.042,0.001)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:48.2724980Z,108.079,974,"(0.000,1.042,0.001)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:48.3723130Z,108.177,975,"(0.000,1.042,0.001)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:48.4724740Z,108.278,976,"(0.000,1.042,0.001)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:48.5723630Z,108.378,977,"(0.000,1.042,0.001)",LocomotionStop,,,grip locomotion stopped
2026-06-28T00:39:48.6722680Z,108.481,978,"(0.000,1.042,0.001)",LocomotionStop,,,grip locomotion stopped
